,Material=Steel,Material=Aluminum,Material=Titanium,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,Sim 1 Dropout X Disp.,Sim 1 Dropout Y Disp.,Sim 1 Bottom Bracket X Disp.,Sim 1 Bottom Bracket Y Disp.,Sim 2 Bottom Bracket Z Disp.,Sim 3 Bottom Bracket Y Disp.,Sim 3 Bottom Bracket X Rot.,Sim 1 Safety Factor,Sim 3 Safety Factor,Model Mass,batch
74,1,0,0,0.41,0.069,0.5656,0.2,73.5,0.04,0.0286,0.045,0.05,0.02335,0.013,0.0318,0.015,0.0496,0.0326,0.0271,72.5,0.213,0.605,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.000602,0.000877,0.000662,0.008449,0.001173,0.002052,0.001024,0.664206,0.0143,-0.037,0.0176,-0.021,0.00109,-0.007765,0.0032142857142857194,0.326,0.847,2.95,0
75,1,0,0,0.425,0.037,0.5656,0.072,73.0,0.035,0.0405,0.039,0.04495,0.0265,0.017,0.0308,0.015,0.0525,0.062,0.0235,72.0,0.1617,0.58,0.1,0.135,0.0,0.0,0.33,0.35,0.0112,0.001928,0.004995,0.008458,0.001055,0.003506,0.00056166,0.005599,0.702286,-0.00103,0.00253,-0.00118,0.00147,0.000504,-0.002045,0.0017857142857142857,2.46,1.48,12.17,0
76,1,0,0,0.46,0.078,0.5656,0.046,74.0,0.0381,0.0286,0.0318,0.034,0.01735,0.0105,0.0286,0.015,0.042,0.0344,0.0344,71.0,0.1598,0.5244,0.068,0.13,0.0,0.0,0.33,0.35,0.0106,0.001439,0.000675,0.000716,0.005624,0.002071,0.001965,0.003805,0.66672,0.0185,-0.042,0.0227,-0.0226,0.00255,-0.00799,0.0044285714285714275,0.306,0.847,3.62,0
77,0,0,1,0.36,0.05,0.5656,0.046,71.0,0.04,0.0386,0.045,0.0435,0.02335,0.019,0.0318,0.015,0.05,0.03,0.0257,73.0,0.1268,0.52,0.068,0.12,0.0,0.0,0.33,0.35,0.009,0.007562,0.003304,0.000732,0.002239,0.007453,0.004453,0.006476,0.615054,-0.00279,0.00483,-0.00312,0.00261,0.00081,-0.0026449999999999998,0.0020714285714285704,4.41,3.85,4.68,0
78,1,0,0,0.39,0.055,0.5656,0.045,74.5,0.04,0.0286,0.045,0.0365,0.028,0.015,0.0349,0.015,0.04,0.035,0.03,74.0,0.157,0.58,0.068,0.12,0.0,0.0,0.33,0.35,0.007,0.007582,0.002587,0.005601,0.004211,0.006666,0.003619,0.002127,0.634679,0.0114,-0.0216,0.0131,-0.0119,0.000557,-0.004325,0.0017857142857142872,0.226,0.239,7.41,0
79,1,0,0,0.39,0.058,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.028,0.015,0.0349,0.015,0.04,0.035,0.04,73.0,0.1347,0.57,0.068,0.12,0.0,0.0,0.33,0.35,0.007,0.001879,0.001777,0.000724,0.004791,0.007719,0.001398,0.00251,0.633597,0.0162,-0.0294,0.0188,-0.0153,0.000642,-0.0053349999999999995,0.0020714285714285674,0.333,0.945,4.97,0
80,0,0,1,0.40748,0.025,0.5656,0.065,75.5,0.04,0.0349,0.039,0.04795,0.02,0.016,0.03,0.015,0.07,0.05,0.025,73.5,0.11,0.43,0.068,0.13,0.0,0.0,0.33,0.35,0.0123,0.006436,0.002,0.00162,0.004114,0.001456,0.001924,0.00067558,0.692788,-0.0114,0.0197,-0.0118,0.0107,0.0028,-0.011300000000000001,0.0071428571428571366,1.94,1.4,2.35,0
81,0,0,1,0.445,0.06,0.5656,0.045,73.0,0.04,0.038,0.039,0.0429,0.0255,0.015,0.0342,0.015,0.0592,0.0489,0.032,72.0,0.19,0.6,0.073,0.135,0.0,0.0,0.33,0.35,0.0123,0.002461,0.001269,0.000577,0.001947,0.002167,0.001214,0.004476,0.717301,0.0194,-0.0468,0.0231,-0.0271,0.00171,-0.01015,0.0035714285714285618,0.798,2.0,3.38,0
82,0,0,1,0.445,0.06,0.5656,0.045,73.0,0.04,0.038,0.039,0.0429,0.0255,0.015,0.0342,0.015,0.0592,0.0489,0.032,71.5,0.17,0.57,0.073,0.135,0.0,0.0,0.33,0.35,0.0123,0.00086,0.003661,0.000865,0.00387,0.001059,0.008601,0.007742,0.707433,0.0137,-0.0312,0.0161,-0.0173,0.00093,-0.0063300000000000006,0.0025714285714285717,1.15,3.12,4.59,0
83,0,0,1,0.445,0.06,0.5656,0.045,73.0,0.04,0.038,0.039,0.0429,0.0255,0.015,0.0342,0.015,0.0592,0.0489,0.032,71.5,0.15,0.54,0.073,0.135,0.0,0.0,0.33,0.35,0.0123,0.000525,0.001798,0.007971,0.002347,0.00062358,0.00054189,0.00201,0.694412,0.0142,-0.0302,0.0167,-0.0161,0.00183,-0.00576,0.004571428571428571,1.27,3.62,3.93,0
84,1,0,0,0.425,0.037,0.5656,0.072,72.5,0.035,0.04,0.039,0.04495,0.023,0.0165,0.0302,0.015,0.048,0.062,0.0235,70.0,0.15,0.505,0.1,0.135,0.0,0.0,0.33,0.35,0.0112,0.001183,0.001209,0.001601,0.00347,0.005454,0.0009482,0.004366,0.68438,-0.00165,0.00385,-0.0019,0.00217,0.000757,-0.002805,0.0023571428571428567,2.24,1.81,6.25,0
85,0,0,1,0.385,0.02,0.5656,0.05,73.0,0.04,0.0349,0.04,0.04795,0.0245,0.016,0.03,0.015,0.05,0.04,0.025,69.5,0.11,0.3,0.068,0.135,0.0,0.0,0.33,0.35,0.0123,0.000717,0.004499,0.00138,0.00064871,0.001995,0.009459,0.001597,0.65472,-0.00583,0.0103,-0.00625,0.00557,0.00135,-0.006125,0.003785714285714286,1.87,1.76,2.38,0
86,0,0,1,0.425,0.037,0.5656,0.076,72.5,0.035,0.03175,0.046,0.0447,0.0255,0.0165,0.0342,0.015,0.048,0.062,0.0255,70.5,0.165,0.505,0.1,0.135,0.0,0.0,0.33,0.35,0.0112,0.000571,0.001452,0.001809,0.001008,0.005386,0.00061814,0.0005309,0.676512,-0.0113,0.0241,-0.0122,0.0143,0.0029,-0.019450000000000002,0.010714285714285699,0.968,0.495,2.1,0
87,1,0,0,0.425,0.032,0.5656,0.072,72.5,0.035,0.04,0.053,0.04495,0.023,0.0165,0.0302,0.015,0.055,0.065,0.0235,68.5,0.15,0.505,0.1,0.135,0.0,0.0,0.33,0.35,0.0112,0.002525,0.000711,0.001746,0.003363,0.006572,0.004262,0.002188,0.681273,-0.00231,0.00503,-0.00258,0.00282,0.00115,-0.003515,0.0036428571428571426,2.13,1.72,5.58,0
88,1,0,0,0.4475,0.06,0.5656,0.072,73.5,0.035,0.04,0.04,0.04495,0.023,0.0165,0.0302,0.015,0.0605,0.065,0.02,71.0,0.125,0.505,0.1,0.135,0.0,0.0,0.33,0.35,0.0112,0.006415,0.000846,0.005632,0.004623,0.00093717,0.002799,0.009508,0.721182,0.00456,-0.00943,0.00532,-0.00506,0.000769,-0.0018,0.0018571428571428571,1.0,2.76,11.69,0
89,0,0,1,0.445,0.06,0.5656,0.045,73.0,0.04,0.038,0.039,0.0429,0.0255,0.015,0.0342,0.015,0.0592,0.0489,0.032,71.5,0.17,0.57,0.073,0.135,0.0,0.0,0.33,0.35,0.0123,0.000565,0.003677,0.002777,0.001442,0.008948,0.001168,0.00061363,0.707433,0.0314,-0.0706,0.0369,-0.0398,0.00225,-0.014700000000000001,0.005714285714285716,0.514,1.21,3.28,0
90,1,0,0,0.425,0.037,0.5656,0.072,72.5,0.035,0.04,0.039,0.04495,0.023,0.0165,0.0302,0.015,0.048,0.062,0.0235,70.5,0.15,0.505,0.1,0.135,0.0,0.0,0.33,0.35,0.0112,0.00051,0.00532,0.001608,0.00239,0.0012,0.001776,0.00052281,0.684163,-0.00447,0.00922,-0.0048,0.00533,0.00107,-0.0070550000000000005,0.004499999999999996,1.24,0.691,4.26,0
91,0,0,1,0.425,0.035,0.5656,0.072,73.0,0.035,0.042,0.045,0.04495,0.024,0.01725,0.0342,0.015,0.06,0.062,0.0235,70.0,0.145,0.48,0.1,0.135,0.0,0.0,0.33,0.35,0.0112,0.003045,0.000858,0.003062,0.004055,0.001772,0.00514,0.0008578,0.673985,-0.00473,0.00956,-0.00524,0.00523,0.0027,-0.006314999999999999,0.009214285714285717,3.0,2.65,2.75,0
92,1,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0177,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.0491,0.0306,73.0,0.145,0.5151,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.002795,0.002758,0.004837,0.003879,0.005359,0.001248,0.00097065,0.653639,0.0336,-0.0645,0.0398,-0.0349,0.00118,-0.01245,0.0035714285714285618,0.179,0.498,4.64,0
93,0,0,1,0.405,0.07,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0479,0.0469,0.036,73.0,0.1798,0.5739,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.005132,0.002109,0.006336,0.005132,0.009655,0.00056869,0.00070202,0.658141,0.0354,-0.0756,0.0419,-0.0438,0.00256,-0.0162,0.007142857142857149,0.578,1.56,3.79,0
94,0,0,1,0.425,0.035,0.5656,0.06,72.5,0.035,0.04,0.039,0.04495,0.024,0.017,0.0304,0.015,0.06,0.062,0.0235,70.5,0.165,0.52,0.1,0.135,0.0,0.0,0.33,0.35,0.0112,0.006978,0.002704,0.004268,0.002506,0.009515,0.001588,0.00058729,0.70109,-0.00534,0.0113,-0.00573,0.00665,0.00217,-0.009260000000000001,0.008857142857142855,3.46,1.87,4.31,0
95,1,0,0,0.445,0.06,0.5656,0.06,73.5,0.035,0.04,0.039,0.04495,0.024,0.017,0.0304,0.015,0.06,0.062,0.0235,71.0,0.135,0.52,0.1,0.135,0.0,0.0,0.33,0.35,0.0112,0.001237,0.001633,0.004103,0.001647,0.00073674,0.004519,0.001595,0.745232,0.0102,-0.022,0.0119,-0.0124,0.00122,-0.004555,0.004071428571428566,0.646,1.66,5.72,0
96,0,0,1,0.405,0.07,0.5656,0.045,74.0,0.04,0.03015,0.045,0.0365,0.02335,0.013,0.0349,0.015,0.0484,0.0504,0.0356,73.0,0.2204,0.5854,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.000716,0.009093,0.002638,0.005611,0.001342,0.001037,0.00095586,0.669791,0.0345,-0.0835,0.041,-0.0516,0.00163,-0.01985,0.004999999999999994,0.488,1.28,3.15,0
97,1,0,0,0.445,0.06,0.5656,0.06,73.5,0.035,0.04,0.039,0.04495,0.024,0.017,0.0304,0.015,0.06,0.062,0.0235,70.0,0.125,0.52,0.1,0.135,0.0,0.0,0.33,0.35,0.0112,0.002869,0.006462,0.000601,0.00483,0.00084102,0.00116,0.005219,0.720697,0.0084,-0.0173,0.00973,-0.00929,0.000499,-0.00329,0.0018571428571428556,0.578,1.62,8.31,0
98,1,0,0,0.408,0.068,0.5656,0.03,73.0,0.04,0.0254,0.0318,0.0365,0.017,0.012,0.0286,0.015,0.0307,0.0195,0.0252,72.5,0.1442,0.5475,0.068,0.13,0.0,0.0,0.33,0.35,0.007,0.002196,0.006033,0.001306,0.001748,0.00256,0.00061768,0.001004,0.633785,0.03,-0.0581,0.0359,-0.0314,0.00215,-0.011300000000000001,0.005714285714285716,0.211,0.578,3.52,0
99,0,0,1,0.407,0.0675,0.5656,0.045,73.0,0.04,0.0327,0.045,0.0365,0.02335,0.013,0.056,0.015,0.0217,0.0433,0.0227,73.5,0.1324,0.5903,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.00084,0.004736,0.006037,0.003135,0.002897,0.00097564,0.00096429,0.654093,0.0246,-0.0499,0.029,-0.0276,0.00209,-0.010069999999999999,0.0032857142857142876,0.5,0.989,3.49,0
100,1,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0312,0.045,0.04,0.02335,0.013,0.037,0.015,0.0548,0.0555,0.0309,73.0,0.145,0.5215,0.068,0.135,0.0,0.0,0.33,0.35,0.009,0.008274,0.000729,0.002609,0.001755,0.001202,0.006831,0.00081678,0.656339,0.0179,-0.0345,0.0215,-0.0184,0.00199,-0.006585,0.0042142857142857156,0.338,0.833,3.67,0
101,0,0,1,0.45,0.07,0.5656,0.18,70.0,0.045,0.0552,0.05,0.0365,0.035,0.019,0.0318,0.015,0.0622,0.0699,0.0855,70.0,0.145,0.6199,0.08,0.13,0.0,0.0,0.33,0.35,0.009,0.008941,0.007989,0.000678,0.00075254,0.00339,0.003658,0.00493,0.684298,0.02,-0.0437,0.0243,-0.0216,0.00075,-0.00751,0.002714285714285715,0.721,1.89,6.36,0
102,0,0,1,0.325,0.07,0.5656,0.05,72.0,0.041,0.02385,0.0414,0.0365,0.02335,0.013,0.0318,0.015,0.0495,0.0371,0.0258,72.0,0.1025,0.4321,0.068,0.13,0.0,0.0,0.33,0.35,0.012,0.004499,0.005363,0.002884,0.00051938,0.002165,0.00304,0.00057707,0.515196,0.00581,-0.00407,0.00694,0.000227,0.00155,0.0006245,0.010935714285714285,0.779,0.54,1.85,0
103,1,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.0491,0.0306,73.0,0.145,0.5151,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.00593,0.000572,0.000832,0.001632,0.001618,0.001815,0.003057,0.653639,0.016,-0.0313,0.0194,-0.0167,0.00161,-0.005985000000000001,0.0034999999999999996,0.331,0.871,4.01,0
104,0,0,1,0.43,0.057,0.5656,0.045,75.0,0.035,0.0317,0.04,0.0365,0.02335,0.013,0.035,0.015,0.0448,0.0273,0.049,77.0,0.1446,0.6123,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.005289,0.005406,0.007159,0.00077601,0.001219,0.00424,0.00097635,0.69925,0.0339,-0.0736,0.0395,-0.0408,0.0025,-0.0149,0.005714285714285704,0.663,1.42,4.1,0
105,1,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0436,0.045,0.0615,0.02335,0.013,0.0458,0.015,0.0638,0.0623,0.0505,73.0,0.145,0.5283,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.00193,0.001031,0.002062,0.00066164,0.001169,0.003701,0.001225,0.661363,0.00537,-0.011,0.00678,-0.0056,0.00102,-0.0019749999999999998,0.0014999999999999992,0.815,1.72,4.25,0
106,1,0,0,0.4,0.037,0.5656,0.025,74.0,0.0381,0.0254,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.044,0.3,0.03,74.0,0.1238,0.5,0.068,0.135,0.0,0.0,0.33,0.35,0.0106,0.001261,0.005566,0.001501,0.003069,0.001826,0.007055,0.00076811,0.633267,-0.0124,0.027,-0.0136,0.0121,0.00212,-0.011300000000000001,0.005714285714285716,0.541,0.538,3.36,0
107,0,0,1,0.43,0.057,0.5656,0.045,75.0,0.035,0.0317,0.04,0.0365,0.02335,0.013,0.035,0.015,0.0448,0.0273,0.049,75.0,0.2685,0.6123,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.001083,0.00077,0.002011,0.007382,0.003817,0.001453,0.001331,0.666963,0.0294,-0.0828,0.0342,-0.0528,0.00297,-0.0206,0.008571428571428568,0.477,1.24,2.44,0
108,1,0,0,0.38,0.037,0.5656,0.045,72.0,0.0381,0.0175,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.044,0.035,0.167,72.0,0.2673,0.42,0.068,0.135,0.0,0.0,0.33,0.35,0.0106,0.008652,0.009869,0.005021,0.005949,0.00095586,0.003545,0.001544,0.581696,-0.00549,0.0145,-0.00604,0.00851,0.0011,-0.01105,0.005000000000000006,0.622,0.572,4.01,0
111,1,0,0,0.41,0.069,0.5656,0.045,73.0,0.04,0.0327,0.04,0.0365,0.025,0.02,0.0318,0.015,0.0513,0.0287,0.04,73.0,0.1507,0.585,0.068,0.13,0.0,0.0,0.33,0.35,0.007,0.008378,0.007259,0.007585,0.00055148,0.00444,0.00087299,0.003237,0.664342,0.00933,-0.0189,0.0113,-0.0102,0.000787,-0.0036550000000000003,0.0026428571428571434,0.536,0.972,10.56,0
112,0,0,1,0.407,0.0675,0.5656,0.045,73.0,0.04,0.03475,0.045,0.0365,0.02335,0.0175,0.056,0.015,0.0217,0.0433,0.0227,73.5,0.1324,0.5903,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.000994,0.002689,0.002785,0.00304,0.001734,0.001048,0.002018,0.654093,0.023,-0.0465,0.0271,-0.0257,0.00205,-0.009395,0.0036428571428571426,0.464,0.981,2.89,0
113,1,0,0,0.39971,0.07,0.5656,0.034,73.5,0.04,0.0286,0.0318,0.0365,0.022,0.013,0.0289,0.015,0.0431,0.0219,0.0303,76.0,0.186,0.6119,0.068,0.12,0.0,0.0,0.33,0.35,0.009,0.002259,0.004139,0.009146,0.009146,0.00082337,0.009956,0.001846,0.65101,0.0122,-0.0265,0.0144,-0.0157,0.00081,-0.00581,0.002857142857142852,0.367,1.07,6.8,0
114,1,0,0,0.405,0.025,0.5656,0.045,72.0,0.04,0.0286,0.045,0.0365,0.02335,0.0215,0.0318,0.015,0.048,0.045,0.0243,71.5,0.105,0.305,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.001342,0.003943,0.004036,0.001576,0.001422,0.003454,0.005176,0.607482,-0.00269,0.00414,-0.00282,0.00199,0.000645,-0.001585,0.0017857142857142857,1.03,1.5,5.97,0
115,0,0,1,0.41,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0349,0.015,0.0477,0.0385,0.0335,73.0,0.1098,0.5585,0.068,0.13,0.0,0.0,0.33,0.35,0.007,0.001543,0.001462,0.002151,0.00052897,0.001391,0.002925,0.004278,0.63861,0.0215,-0.0387,0.0263,-0.0182,0.00252,-0.00587,0.008285714285714282,0.815,1.34,2.59,0
116,1,0,0,0.405,0.025,0.5656,0.045,72.0,0.04,0.0286,0.045,0.0365,0.02335,0.0215,0.0318,0.015,0.048,0.045,0.0243,71.5,0.105,0.305,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.001466,0.00149,0.003994,0.001528,0.002457,0.001183,0.001834,0.607482,-0.00419,0.00632,-0.00436,0.00305,0.00111,-0.002445,0.00307142857142857,0.806,1.06,3.94,0
117,1,0,0,0.405,0.07,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.045,0.0433,73.0,0.23,0.68,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.00223,0.000717,0.000895,0.00822,0.004798,0.002191,0.0009657,0.69629,0.0305,-0.0804,0.0366,-0.0506,0.00179,-0.0195,0.005714285714285729,0.191,0.489,4.21,0
118,1,0,0,0.34,-0.025,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.015,0.0318,0.015,0.0431,0.0244,0.0253,72.5,0.11,0.2444,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.004067,0.001139,0.000777,0.004067,0.002233,0.006708,0.003098,0.579669,-0.00345,0.00435,-0.00327,0.00207,0.000652,-0.001805,0.0020714285714285704,1.18,1.48,3.62,0
119,1,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.049,0.034,73.0,0.145,0.515,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.000664,0.009949,0.002142,0.007222,0.001236,0.004503,0.001755,0.653639,0.0164,-0.0317,0.0193,-0.0172,0.000735,-0.006055,0.0023571428571428537,0.334,0.935,5.51,0
120,0,0,1,0.415,0.057,0.5656,0.06,75.5,0.04,0.0352,0.05,0.0365,0.027,0.02,0.045,0.015,0.0686,0.0487,0.0615,77.5,0.18,0.5687,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.002299,0.003493,0.003363,0.001746,0.001946,0.002669,0.00053715,0.682442,0.0343,-0.0738,0.0399,-0.0411,0.00187,-0.015,0.004285714285714284,0.549,1.28,3.33,0
121,1,0,0,0.405,0.04,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.045,0.0433,73.0,0.2614,0.68,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.000835,0.000694,0.005973,0.002174,0.001349,0.004547,0.00080993,0.677858,-0.00363,0.0106,-0.00408,0.00692,0.00203,-0.0123,0.005714285714285704,1.18,0.614,4.59,0
123,1,0,0,0.41,0.068,0.5656,0.045,72.5,0.04,0.027,0.0318,0.0365,0.02335,0.013,0.0286,0.015,0.0409,0.0265,0.0328,73.5,0.1808,0.57,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.000568,0.007431,0.001194,0.002299,0.00602,0.002623,0.001129,0.662866,0.0284,-0.0624,0.0338,-0.0364,0.000963,-0.0137,0.002857142857142852,0.192,0.497,4.89,0
124,0,0,1,0.405,0.07,0.5656,0.08,73.0,0.04,0.05,0.055,0.05,0.0285,0.013,0.05,0.015,0.0558,0.0326,0.0306,73.0,0.1511,0.5326,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.002653,0.001159,0.009783,0.001513,0.001618,0.005595,0.007496,0.65683,0.00322,-0.00685,0.00403,-0.00351,0.000841,-0.0014099999999999998,0.001714285714285714,1.63,2.84,7.13,0
125,0,0,1,0.454,0.069,0.5656,0.055,74.5,0.041,0.03175,0.05,0.0365,0.027,0.014,0.0318,0.015,0.0556,0.0558,0.0225,71.0,0.1173,0.51,0.073,0.135,0.0,0.0,0.33,0.35,0.008,0.000755,0.004421,0.002611,0.009515,0.001806,0.007618,0.00072498,0.708724,0.0486,-0.0988,0.0564,-0.0525,0.00196,-0.01815,0.004999999999999994,0.525,1.52,3.01,0
126,1,0,0,0.9193,0.1,0.5656,0.045,58.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0624,0.071,0.0353,63.0,0.0853,0.537,0.068,0.135,0.0,0.0,0.33,0.35,0.009,0.003249,0.002494,0.000644,0.004082,0.00091952,0.003811,0.001451,0.572807,0.0246,-0.063,0.0315,-0.00865,0.00309,-0.001165,0.004357142857142856,0.203,1.46,5.17,0
127,0,0,1,0.405,0.07,0.5656,0.08,73.0,0.04,0.05,0.055,0.05,0.0285,0.013,0.05,0.015,0.0558,0.0326,0.0306,73.0,0.1504,0.5326,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.000518,0.003876,0.002159,0.00082699,0.00107,0.008196,0.00080786,0.64933,0.0114,-0.0225,0.0138,-0.0118,0.00119,-0.0042699999999999995,0.002857142857142858,1.36,2.01,2.88,0
128,1,0,0,0.426,0.082,0.5656,0.045,72.0,0.04,0.0256,0.0286,0.0365,0.02285,0.015,0.0286,0.015,0.0347,0.0239,0.0332,72.0,0.1481,0.5939,0.068,0.13,0.0,0.0,0.33,0.35,0.0143,0.002392,0.0007,0.002817,0.001635,0.003887,0.006581,0.00706,0.664244,0.0108,-0.0235,0.0134,-0.0128,0.00136,-0.00465,0.0025714285714285717,0.434,1.14,6.31,0
129,1,0,0,0.399,0.07,0.5656,0.045,74.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.0497,0.033,73.0,0.125,0.4747,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.000755,0.00205,0.003007,0.00095376,0.008722,0.002154,0.002523,0.653639,0.014,-0.026,0.017,-0.0134,0.00117,-0.004699999999999999,0.002857142857142858,0.403,1.09,4.87,0
130,1,0,0,0.42,0.024,0.5656,0.041,73.5,0.04,0.0292,0.05,0.0365,0.022,0.016,0.0318,0.015,0.054,0.0401,0.0212,70.5,0.12,0.32,0.068,0.135,0.0,0.0,0.33,0.35,0.008,0.000736,0.007908,0.007908,0.0008472,0.005486,0.00063324,0.006462,0.698784,-0.00257,0.00536,-0.00285,0.00299,0.00089,-0.003665,0.0025,0.994,0.997,9.07,0
131,1,0,0,0.41,0.069,0.5656,0.2,73.5,0.04,0.0286,0.045,0.05,0.02335,0.013,0.0318,0.015,0.0496,0.0326,0.0271,72.5,0.213,0.605,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.003979,0.001542,0.000544,0.001429,0.002566,0.005889,0.00070821,0.664206,0.0202,-0.0502,0.025,-0.029,0.00128,-0.01115,0.0035714285714285744,0.149,0.33,3.46,0
132,0,0,1,0.28,-0.04,0.5656,0.024,76.0,0.04,0.0302,0.045,0.0381,0.0275,0.019,0.0318,0.015,0.0353,0.025,0.0229,74.5,0.11,0.17,0.068,0.135,0.0,0.0,0.33,0.35,0.009,0.000771,0.002234,0.002695,0.002264,0.00088391,0.00393,0.00086346,0.523176,-0.00487,0.00451,-0.00438,0.00153,0.00067,-0.0013249999999999998,0.0029285714285714284,2.47,2.46,1.51,0
133,1,0,0,0.36473,0.025,0.5656,0.075,75.0,0.04,0.0254,0.035,0.0365,0.0235,0.013,0.03,0.015,0.04,0.025,0.035,74.0,0.1561,0.545,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.001159,0.004316,0.001634,0.00051976,0.002314,0.00054547,0.00089693,0.587486,-0.00704,0.0121,-0.00742,0.00679,0.000977,-0.0073349999999999995,0.0042142857142857095,0.74,0.7,3.47,0
134,1,0,0,0.398,0.067,0.5656,0.03,74.0,0.0381,0.0254,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.0353,0.0141,0.0285,72.0,0.1213,0.5341,0.068,0.13,0.0,0.0,0.33,0.35,0.0106,0.0021,0.000523,0.000563,0.002306,0.002466,0.00099001,0.0016,0.630675,0.0311,-0.0556,0.0371,-0.0282,0.00338,-0.009815,0.006928571428571431,0.203,0.581,2.29,0
135,0,0,1,0.4,0.02,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02835,0.012,0.0318,0.015,0.0469,0.0345,0.0325,68.5,0.115,0.3005,0.068,0.135,0.0,0.0,0.33,0.35,0.009,0.00088,0.001114,0.000946,0.00085748,0.00238,0.003296,0.002816,0.626198,-0.00933,0.0159,-0.00984,0.00807,0.0019,-0.00867,0.006000000000000003,1.62,1.62,1.88,0
136,1,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0267,0.037,0.0365,0.02335,0.013,0.028,0.015,0.041,0.0256,0.0401,73.0,0.1201,0.5456,0.068,0.13,0.0,0.0,0.33,0.35,0.007,0.005265,0.001196,0.005398,0.003794,0.00082037,0.003867,0.00050183,0.628323,0.0223,-0.0394,0.0264,-0.0196,0.00204,-0.0066300000000000005,0.005142857142857137,0.29,0.873,4.0,0
137,0,0,1,0.415,0.057,0.5656,0.06,75.5,0.04,0.0327,0.05,0.0365,0.027,0.02,0.05,0.015,0.0739,0.0458,0.0588,77.5,0.2,0.5858,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.003801,0.000706,0.0018,0.004903,0.001997,0.007565,0.0009266,0.68559,0.0455,-0.102,0.0527,-0.0586,0.00302,-0.0232,0.005714285714285704,0.238,0.557,2.84,0
138,0,0,1,0.325,-0.04,0.5656,0.045,70.0,0.04,0.0286,0.045,0.0365,0.02335,0.015,0.0318,0.015,0.0444,0.0322,0.0222,75.5,0.0898,0.1572,0.068,0.13,0.0,0.0,0.33,0.35,0.0112,0.003778,0.001263,0.00393,0.002244,0.005438,0.008335,0.001069,0.508894,0.0425,-0.0949,0.0498,-0.0543,0.00317,-0.0201,0.008571428571428568,0.49,1.36,3.15,0
